# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
13,1,1.0978564023971558,0.057996153831481934,0.4144037663936615,0.15428714454174042,0.22265562415122986,0.11845435947179794,0.4112953245639801,0.21439360082149506,0.2731821835041046,0.030119819566607475,0.29525473713874817,0.19279205799102783,0.2994905710220337,1.1333825588226318,-0.016503605991601944,0.12447038292884827,-0.11118936538696289,0.06503438204526901,0.0199410542845726,0.2710813879966736,0.08374489843845367,0.2439589500427246,0.34238070249557495,0.4146311283111572,0.24371854960918427,0.3101406693458557,1.3391059637069702,-0.18619127571582794,0.18467605113983154,0.1286497861146927,0.15841110050678253,-0.07537692785263062,0.08458466827869415,0.06887280195951462,0.20876836776733398,0.22318138182163239,0.40522995591163635,0.24469830095767975,0.19348527491092682,1.5705550909042358,0.40159815549850464,0.2201700657606125,-0.040761034935712814,0.2994590699672699,0.15071380138397217,0.09051819890737534,0.014570022001862526,0.03708665445446968,0.09618429094552994,0.11366698145866394,0.09861215204000473,0.19356748461723328,1.4056577682495117,0.35515138506889343,0.3375152349472046,0.07354080677032471,0.2116403877735138,0.2088373750448227,0.27451473474502563,-0.026224054396152496,-0.014323588460683823,0.16843409836292267,0.45716485381126404,0.11117975413799286,0.1867728978395462,1.419945478439331,0.15006023645401,0.5039913058280945,0.18260130286216736,0.3204807937145233,-0.033694200217723846,0.11665190011262894,0.020644379779696465,0.2342657595872879,0.026294518262147903,0.2292451411485672,0.2666076719760895,0.16478149592876434,1.2596429586410522,0.08208498358726501,0.3286258280277252,0.2918548285961151,0.20844827592372894,3.720114182215184E-4,0.28010034561157227,0.10395793616771698,0.23098228871822357,0.023497886955738068,0.35834383964538574,0.10972288995981216,0.2271815538406372,1.372622013092041,0.16085530817508698,0.3543843924999237,0.1727360486984253,0.23902985453605652,0.02289079688489437,0.1593133509159088,0.022514192387461662,0.19791682064533234,0.12932032346725464,0.3906916379928589,0.16644300520420074,0.11898684501647949,1.2361361980438232,0.1415766328573227,0.4780208170413971,0.24226795136928558,0.24682432413101196,0.04799945652484894,0.33301010727882385,0.1417301595211029,0.14601586759090424,0.1967778354883194,0.32223132252693176,0.14877070486545563,0.020143959671258926,1.3186450004577637,0.12672844529151917,0.4015807509422302,0.17978201806545258,0.04728912562131882,0.025787677615880966,0.48168471455574036,0.2635602653026581,0.17520038783550262,0.019689472392201424,0.2286185473203659,0.08181913197040558,0.20535244047641754,1.2965102195739746,0.18366125226020813,0.43926194310188293,0.19308575987815857,0.26236245036125183,0.0849318653345108,0.32815390825271606,0.23356790840625763,0.2617466449737549,0.16934314370155334,0.15636596083641052,-0.002920350059866905,0.2639863193035126,1.3517496585845947,0.19137346744537354,0.37903961539268494,0.03679393604397774,0.1510530561208725,-0.014166422188282013,0.11098068207502365,0.15154756605625153,0.36500006914138794,0.20123055577278137,0.30743253231048584,0.13147607445716858,0.3705002963542938,1.2916805744171143,0.18275776505470276,0.26146334409713745,0.15937189757823944,0.3181423246860504,0.025762304663658142,0.29705625772476196,0.21123972535133362,0.35966169834136963,0.17046959698200226,0.2897973656654358,0.21787656843662262,0.22598998248577118,1.3367516994476318,0.175404891371727,0.3028026819229126,0.17753098905086517,0.35372501611709595,0.044217005372047424,0.05458371713757515,0.011527346447110176,0.19988283514976501,0.24106281995773315,0.3352925479412079,0.23772642016410828,0.17706793546676636,1.3413809537887573,0.23069174587726593,0.5160404443740845,0.2055341899394989,0.16930922865867615,0.06925558298826218,0.12383968383073807,0.04072226583957672,0.3288446366786957,0.11992881447076797,0.2846478819847107,0.1398875117301941,0.37234923243522644,1.1166104078292847,0.03946589678525925,0.32872626185417175,-0.021318716928362846,0.3224683403968811,0.1038876548409462,0.11706514656543732,0.1541798859834671,0.5045733451843262,0.2790345251560211,0.3259604275226593,0.17132723331451416,0.36724501848220825,1.2989832162857056,0.0804695338010788,0.31839698553085327,-0.003526585642248392,0.19439826905727386,0.05990853160619736,0.2039753794670105,0.16224844753742218,0.22971604764461517,0.15969045460224152,0.42616140842437744,0.20932672917842865,0.31044521927833557,1.0855027437210083,-0.16871953010559082,0.16521839797496796,-0.10209213197231293,0.16395847499370575,0.11725969612598419,0.14395582675933838,0.16791483759880066,0.2734908163547516,0.3069576621055603,0.4861968755722046,0.3460948169231415,0.3694151043891907,1.2808170318603516,0.24279505014419556,0.4214196801185608,0.09164068102836609,0.12692517042160034,-0.0680774450302124,0.349409282207489,0.16916343569755554,0.18388061225414276,0.08021610230207443,0.29807430505752563,0.14484235644340515,0.4059293568134308,1.2915523052215576,0.2449893206357956,0.45146024227142334,0.003317305352538824,0.04939146339893341,-0.022750746458768845,0.17000079154968262,0.13160628080368042,0.36545732617378235,0.15630222856998444,0.33253082633018494,0.22324921190738678,0.30662253499031067,1.3349404335021973,0.19104859232902527,0.2876850962638855,0.03602603077888489,0.21146760880947113,-0.13243025541305542,0.1534503996372223,0.28932738304138184,0.38945695757865906,0.15350621938705444,0.2884186804294586,0.16635049879550934,0.27680152654647827,1.2741113901138306,0.25773346424102783,0.4529865086078644,5.417297943495214E-4,0.19713124632835388,0.08052503317594528,0.1794036328792572,-0.08347921818494797,0.28753945231437683,0.15605254471302032,0.21817505359649658,0.2258707880973816,0.3998391628265381,1.296181321144104,0.025634100660681725,0.2973736822605133,0.1693294644355774,0.4006538987159729,0.17216353118419647,0.33977407217025757,0.1250128149986267,0.3432779014110565,0.18994244933128357,0.2987983524799347,0.01747181825339794,0.18611498177051544,1.2286407947540283,0.3680169880390167,0.4796487092971802,0.28879666328430176,0.32401078939437866,-0.10089632123708725,0.06341202557086945,0.03353029116988182,0.2693271040916443,0.3066129684448242,0.2507915496826172,0.17089897394180298,0.28791794180870056,1.2741730213165283,0.14181920886039734,0.25880950689315796,0.1128491684794426,0.19859929382801056,0.031410593539476395,0.23416641354560852,0.23622171580791473,0.45579999685287476,0.0904647558927536,0.2863195836544037,0.11993052065372467,0.21834565699100494,1.3554093837738037,0.19993309676647186,0.3271113634109497,0.09536454826593399,0.25142425298690796,0.0630871057510376,0.23371876776218414,0.2615506052970886,0.121524877846241,0.10331077128648758,0.3003446161746979,0.2315823882818222,0.2935914099216461,1.2116460800170898,0.3142877221107483,0.4883773624897003,0.14752309024333954,0.21685868501663208,0.04642335698008537,0.3172371983528137,0.23977410793304443,0.4051916301250458,0.21341557800769806,0.27188417315483093,0.07109677791595459,0.26017963886260986,1.2601029872894287,0.33805856108665466,0.4220210909843445,0.13258914649486542,0.22980552911758423,-0.0413530059158802,0.14492863416671753,0.05943260341882706,0.3594331741333008,0.33486494421958923,0.32907187938690186,0.11697795242071152,0.2244362086057663,1.261836290359497,0.36398884654045105,0.39437538385391235,0.023009108379483223,0.045105140656232834,-0.15749384462833405,0.050712261348962784,0.120394766330719,0.30614909529685974,0.2656969726085663,0.2882796823978424,0.2594757676124573,0.3955397605895996,1.261836290359497,0.36398884654045105,0.39437538385391235,0.023009108379483223,0.045105140656232834,-0.15749384462833405,0.050712261348962784,0.120394766330719,0.30614909529685974,0.2656969726085663,0.2882796823978424,0.2594757676124573,0.3955397605895996,1.6119098663330078,0.5862345695495605,-0.1264093816280365,-0.5229114890098572,-0.2836796045303345,-0.030409062281250954,0.11311966925859451,0.5251010656356812,0.0676211416721344,0.09720658510923386,0.13913461565971375,0.1483503133058548,0.2860371470451355,1.592065453529358,0.49488604068756104,-0.13131441175937653,-0.45062896609306335,-0.3563186824321747,-0.0027359097730368376,0.13074196875095367,0.5427103638648987,-0.0312531441450119,0.03571777790784836,0.0146952448412776,0.0862477645277977,0.3602736294269562,1.4360555410385132,3.8436148315668106E-4,-0.30749180912971497,-0.31021907925605774,-0.19544897973537445,0.1465919464826584,0.24140965938568115,0.33920490741729736,-0.01983542926609516,-0.02792002260684967,0.1312696933746338,0.07010513544082642,0.2198774516582489,1.2890355587005615,-0.29620927572250366,-0.17691081762313843,-0.27020975947380066,-0.13711941242218018,0.10115978866815567,0.07260526716709137,0.15849986672401428,0.07701212167739868,0.10218074172735214,0.19547292590141296,0.04956314340233803,0.18312107026576996,1.2766999006271362,-0.2976513206958771,-0.07656703144311905,-0.3066422939300537,-0.07832661271095276,0.13915614783763885,0.03861304372549057,0.19261670112609863,-0.05999152734875679,0.11665209382772446,0.28524142503738403,-0.03101368062198162,0.18334074318408966,1.2931876182556152,-0.3208368718624115,-0.10040824115276337,-0.32147514820098877,-0.17160707712173462,0.13305389881134033,0.02382069267332554,0.1833036243915558,-0.09892288595438004,0.08836028724908829,0.2511748969554901,-0.007728947326540947,0.1718605011701584,1.5431766510009766,0.009660392999649048,0.17751386761665344,-0.18703101575374603,-0.22158396244049072,-0.058983732014894485,0.006648891139775515,0.19175951182842255,-0.03116246499121189,0.056441497057676315,0.18325334787368774,0.10016472637653351,0.15799520909786224,1.477951169013977,0.2615608274936676,0.2519444525241852,-0.22936370968818665,-0.13150206208229065,0.0832408219575882,0.05751735717058182,-0.09356984496116638,-0.004549255128949881,0.05869196727871895,0.33227983117103577,0.13061979413032532,0.22656990587711334,1.477951169013977,0.2615608274936676,0.2519444525241852,-0.22936370968818665,-0.13150206208229065,0.0832408219575882,0.05751735717058182,-0.09356984496116638,-0.004549255128949881,0.05869196727871895,0.33227983117103577,0.13061979413032532,0.22656990587711334,1.5177028179168701,0.11287902295589447,0.14219263195991516,-0.33991819620132446,-0.23671919107437134,0.14408661425113678,-0.006385673303157091,-0.049995262175798416,0.06310772895812988,0.13439737260341644,0.14943382143974304,0.016314882785081863,0.29936400055885315,1.2662280797958374,0.132479727268219,0.23768922686576843,-0.5673217177391052,-0.5094375610351562,0.23329488933086395,0.11855150014162064,0.13622240722179413,0.18617315590381622,0.27888110280036926,-0.02356676198542118,-0.14835408329963684,0.2680203914642334,1.2387747764587402,0.17190134525299072,0.3031747341156006,-0.7044101357460022,-0.537464439868927,0.2341875284910202,0.10086716711521149,0.15666839480400085,0.22618365287780762,0.1695195734500885,-0.03047013469040394,-0.11797837913036346,0.317066490650177,1.2284448146820068,0.26455387473106384,0.38717836141586304,-0.736195981502533,-0.5861458778381348,0.2703828513622284,0.10025650262832642,0.12884420156478882,0.1856965869665146,0.09928908199071884,-0.043426625430583954,-0.11872422695159912,0.36504822969436646,1.25599205493927,0.33182716369628906,0.4474228024482727,-0.7274550795555115,-0.5720335245132446,0.22739580273628235,0.1324952244758606,0.1878097504377365,0.09544340521097183,0.08119340240955353,0.03260128200054169,0.010933728888630867,0.3269523084163666,1.2671164274215698,0.3159938454627991,0.46047842502593994,-0.7654438614845276,-0.5911450386047363,0.2470347136259079,0.12309481203556061,0.18110160529613495,0.16321365535259247,0.07789897918701172,0.014600983820855618,-0.0485796220600605,0.3868579864501953,1.1846003532409668,0.21953736245632172,0.33441361784935,-0.7712317109107971,-0.5850528478622437,0.3253638744354248,0.2413697987794876,0.19285699725151062,0.05624523386359215,0.14001469314098358,0.0039689140394330025,-0.06846635788679123,0.30752384662628174,1.2088114023208618,0.06222759559750557,0.24720504879951477,-0.679033637046814,-0.539240837097168,0.31111952662467957,0.261567085981369,0.08757194876670837,0.08671806007623672,0.21197521686553955,0.07159052044153214,-0.1365751326084137,0.2900455594062805,1.2603362798690796,-0.08411040902137756,0.23015035688877106,-0.5530281066894531,-0.4252263903617859,0.1928461343050003,0.24191968142986298,0.013814209960401058,0.0728767067193985,0.18871472775936127,0.08519156277179718,-0.03589963912963867,0.21280425786972046,1.3115800619125366,-0.14575771987438202,0.1842236965894699,-0.44016942381858826,-0.35713300108909607,0.1448453664779663,0.15749630331993103,0.21170592308044434,-0.012406807392835617,0.13897928595542908,0.18977020680904388,-0.04286392778158188,0.14845821261405945,1.3955258131027222,-0.0602332204580307,0.10272298008203506,-0.4209933280944824,-0.32409027218818665,-0.014459725469350815,0.20581771433353424,0.266731321811676,-0.013017694465816021,0.10792714357376099,0.13666844367980957,0.09671314805746078,0.016288915649056435,1.400060772895813,-0.08677633106708527,0.11747696995735168,-0.3818605840206146,-0.30784961581230164,0.04179385304450989,0.11832546442747116,0.3221006393432617,0.005712441168725491,0.08682709187269211,0.10654976218938828,0.08697954565286636,0.09844465553760529,1.4865998029708862,0.044443562626838684,0.07960943132638931,-0.35215306282043457,-0.3134869635105133,-0.06468912214040756,0.1422705352306366,0.3730721175670624,0.019328953698277473,0.12990760803222656,0.044541195034980774,0.13392972946166992,0.12188255041837692,1.633413314819336,0.29854702949523926,0.20791137218475342,-0.23721203207969666,-0.21964487433433533,-0.06396609544754028,-0.006065604276955128,0.2652459144592285,0.01570149138569832,0.13545113801956177,0.10756135731935501,-0.050730083137750626,0.09648360311985016,1.3586344718933105,0.3126157522201538,0.475186288356781,-0.2004617154598236,-0.2748386263847351,-0.06084952503442764,0.16665591299533844,-0.011271574534475803,-0.017759591341018677,0.010351347737014294,0.3035162091255188,0.07805342972278595,0.13274911046028137,0.7834195494651794,0.30572742223739624,0.313768595457077,-0.23519489169120789,-0.13625971972942352,-0.07263746112585068,0.3949517011642456,8.14905040897429E-4,0.12123110890388489,0.05635792016983032,0.512561023235321,0.044098950922489166,0.05871200934052467,0.7834195494651794,0.30572742223739624,0.313768595457077,-0.23519489169120789,-0.13625971972942352,-0.07263746112585068,0.3949517011642456,8.14905040897429E-4,0.12123110890388489,0.05635792016983032,0.512561023235321,0.044098950922489166,0.05871200934052467,0.19557233154773712,0.28760826587677,0.27399298548698425,-0.1449635773897171,0.22298990190029144,0.28108343482017517,0.6700371503829956,0.10194433480501175,0.4736768901348114,0.12419445067644119,0.4272664189338684,0.06144379824399948,0.12881439924240112,0.4603981673717499,0.6643846035003662,0.21914072334766388,-0.08076762408018112,0.03530506789684296,-0.00968259945511818,0.5031089782714844,-0.04937867075204849,0.2618821859359741,0.06050299480557442,0.4913438856601715,0.1357666403055191,0.2634979784488678,0.24371109902858734,0.520237922668457,0.2737910747528076,0.18552032113075256,0.21841049194335938,-0.1312199831008911,0.35414230823516846,-0.009628496132791042,0.4860973060131073,0.2895751893520355,0.4928080439567566,0.0752117708325386,0.11634094268083572,0.4289673864841461,0.5810030102729797,0.19324636459350586,0.2134995460510254,0.17247948050498962,0.02215900830924511,0.49143749475479126,-0.14855751395225525,0.528722882270813,0.2427300065755844,0.5039881467819214,0.02868545986711979,0.16331757605075836,0.3086619973182678,0.7360536456108093,0.32213202118873596,0.062298208475112915,0.12735526263713837,-0.07270769774913788,0.353394091129303,-0.12829001247882843,0.20450910925865173,0.13980425894260406,0.41345134377479553,0.2485533356666565,0.368645042181015,0.8503445982933044,0.4065932333469391,0.3626910150051117,0.12141702324151993,0.2677002251148224,-0.17207451164722443,0.2312784641981125,0.06688851118087769,0.3041091859340668,0.02478090114891529,0.5702524781227112,0.09832581132650375,0.19132518768310547,0.8880271911621094,0.4333341419696808,0.005331652704626322,-0.11414734274148941,0.21667294204235077,-0.2090960443019867,0.23784805834293365,0.11922295391559601,0.3327047526836395,0.1997368335723877,0.3459758758544922,0.32572251558303833,0.19441457092761993,1.4202117919921875,-0.06898311525583267,-0.26114580035209656,-0.2732541263103485,0.16835471987724304,-0.025706809014081955,-0.04258178919553757,0.3151225745677948,0.09330142289400101,-0.011568868532776833,0.23019665479660034,0.22330442070960999,0.15759330987930298,1.3535447120666504,0.0016384641639888287,-0.37264636158943176,-0.27264752984046936,0.16716481745243073,-0.06581949442625046,0.025375299155712128,0.15899141132831573,0.12010093033313751,-0.1876981407403946,0.25680986046791077,0.194444477558136,0.18368645012378693,1.4838873147964478,-0.028338802978396416,-0.2416573166847229,-0.28364741802215576,0.07539455592632294,-0.09257178008556366,-0.04788874089717865,0.24239349365234375,-0.07104076445102692,0.015304888598620892,0.1873462200164795,0.2311662882566452,0.1847713440656662,1.4926944971084595,-0.001480461680330336,-0.23581640422344208,-0.2723623514175415,0.1620641052722931,-0.021990347653627396,-0.07838118076324463,0.28766965866088867,-0.07927380502223969,-0.004470416810363531,0.25514495372772217,0.17915047705173492,0.2226370871067047,1.4803606271743774,-0.01216871291399002,-0.17822469770908356,-0.18979838490486145,0.17482824623584747,-0.028659777715802193,-0.11204689741134644,0.26919907331466675,-0.1068832129240036,-0.08818582445383072,0.28197774291038513,0.20283204317092896,0.1548081338405609,1.4803606271743774,-0.01216871291399002,-0.17822469770908356,-0.18979838490486145,0.17482824623584747,-0.028659777715802193,-0.11204689741134644,0.26919907331466675,-0.1068832129240036,-0.08818582445383072,0.28197774291038513,0.20283204317092896,0.1548081338405609,1.5757653713226318,0.01398522313684225,-0.2519589364528656,-0.18482305109500885,0.07580098509788513,-0.1515430212020874,-0.07865563780069351,0.30036917328834534,-0.09519744664430618,0.021616488695144653,0.24373583495616913,0.22157011926174164,0.14543284475803375,1.584254264831543,0.25189682841300964,-0.14978717267513275,-0.1295873075723648,0.16021990776062012,-0.18117332458496094,-0.21860182285308838,0.21565993130207062,-0.011461780406534672,0.0746128261089325,0.29144906997680664,0.14254018664360046,0.09262403100728989,1.5912951231002808,0.16257940232753754,0.014285381883382797,0.02500472404062748,0.060122035443782806,-0.05393410846590996,-0.06126613914966583,0.06198437884449959,-0.15829652547836304,0.07783263921737671,0.2890949547290802,0.17119862139225006,0.23619678616523743,1.505505919456482,0.28228759765625,0.1673487275838852,-0.04532771557569504,0.2833993136882782,-0.00876899715512991,-0.2176913321018219,-0.08406639099121094,0.030200274661183357,0.15612293779850006,0.21015311777591705,0.28717517852783203,0.27545106410980225,1.3869482278823853,0.10691972076892853,0.08004312217235565,-0.20204980671405792,0.21094994246959686,-0.06552136689424515,-0.09032431244850159,0.0751328095793724,0.047497376799583435,0.26060476899147034,0.0946996659040451,0.2670602798461914,0.3156115710735321,1.1554678678512573,-0.1106472760438919,0.32009002566337585,0.17156077921390533,0.24285030364990234,-0.34926649928092957,0.09011577069759369,0.19463811814785004,-0.05310400575399399,0.16699528694152832,0.2159605175256729,0.2560563385486603,0.3737782835960388,1.0452566146850586,-0.2740577757358551,0.21871565282344818,0.0764094740152359,0.31884846091270447,-0.0634261891245842,0.15793749690055847,0.34405404329299927,0.24901935458183289,0.1991485059261322,0.12077149003744125,0.24877530336380005,0.4403553307056427,1.0912268161773682,-0.18649207055568695,0.4448397755622864,0.39520570635795593,0.5099995732307434,-0.017710182815790176,0.11252692341804504,0.1614644080400467,0.11487184464931488,0.07153107970952988,0.3264826238155365,0.21056248247623444,0.2941557765007019,
